county_fips,county_name,cases,population,cases_per_100k,cases_per_100k_double
0500000US12115,Sarasota County,"2641.0","433742.0","608.8873108898839",608.88731
0500000US12117,Seminole County,"4083.0","471826.0","865.3613832217809",865.36138
0500000US12119,Sumter County,"622.0","132420.0","469.7175653224589",469.71757
0500000US12121,Suwannee County,"724.0","44417.0","1630.006529031677",1630.00653
0500000US12123,Taylor County,"130.0","21569.0","602.7168621632899",602.71686
0500000US12125,Union County,"109.0","15237.0","715.3639167815187",715.36392
0500000US12127,Volusia County,"3634.0","553284.0","656.8055465186053",656.80555
0500000US12129,Wakulla County,"122.0","33739.0","361.5993360799075",361.59934
0500000US12131,Walton County,"538.0","74071.0","726.3301427009221",726.33014
0500000US12133,Washington County,"151.0","25473.0","592.7845169395046",592.78452
0500000US13001,Appling County,"340.0","18386.0","1849.2331121505495",1849.23311
0500000US13003,Atkinson County,"194.0","8165.0","2375.9951010410286",2375.99510
0500000US13005,Bacon County,"301.0","11164.0","2696.1662486563955",2696.16625
0500000US13007,Baker County,"44.0","3038.0","1448.3212639894666",1448.32126
0500000US13009,Baldwin County,"643.0","44890.0","1432.3902873691245",1432.39029
0500000US13011,Banks County,"155.0","19234.0","805.8646147447229",805.86461
0500000US13013,Barrow County,"625.0","83240.0","750.8409418548774",750.84094
0500000US13015,Bartow County,"950.0","107738.0","881.7687352651803",881.76874
0500000US13017,Ben Hill County,"229.0","16700.0","1371.2574850299402",1371.25749
0500000US13019,Berrien County,"172.0","19397.0","886.7350621230088",886.73506
0500000US13021,Bibb County,"1637.0","153159.0","1068.8239019580958",1068.82390
0500000US13023,Bleckley County,"88.0","12873.0","683.6013361298842",683.60134
0500000US13025,Brantley County,"138.0","19109.0","722.172798157936",722.17280
0500000US13027,Brooks County,"224.0","15457.0","1449.1816005693213",1449.18160
0500000US13029,Bryan County,"243.0","39627.0","613.2182602770838",613.21826
0500000US13031,Bulloch County,"607.0","79608.0","762.4861822932368",762.48618
0500000US13033,Burke County,"175.0","22383.0","781.8433632667649",781.84336
0500000US13035,Butts County,"339.0","24936.0","1359.4802694898942",1359.48027
0500000US13037,Calhoun County,"169.0","6189.0","2730.6511552754887",2730.65116
0500000US13039,Camden County,"265.0","54666.0","484.7620092927963",484.76201
0500000US13043,Candler County,"88.0","10803.0","814.5885402203093",814.58854
0500000US13045,Carroll County,"1024.0","119992.0","853.3902260150677",853.39023
0500000US13047,Catoosa County,"358.0","67580.0","529.7425273749631",529.74253
0500000US13049,Charlton County,"102.0","13392.0","761.6487455197132",761.64875
0500000US13051,Chatham County,"2452.0","289430.0","847.1823929793042",847.18239
0500000US13053,Chattahoochee County,"463.0","10907.0","4244.980287888512",4244.98029
0500000US13055,Chattooga County,"80.0","24789.0","322.7237887772802",322.72379
0500000US13057,Cherokee County,"1745.0","258773.0","674.3361942706542",674.33619
0500000US13059,Clarke County,"924.0","128331.0","720.0130911471117",720.01309
0500000US13061,Clay County,"61.0","2834.0","2152.4347212420607",2152.43472
0500000US13063,Clayton County,"2754.0","292256.0","942.3245373918755",942.32454
0500000US13065,Clinch County,"115.0","6618.0","1737.6851012390453",1737.68510
0500000US13067,Cobb County,"6952.0","760141.0","914.567165828445",914.56717
0500000US13069,Coffee County,"923.0","43273.0","2132.96975019065",2132.96975
0500000US13071,Colquitt County,"1273.0","45600.0","2791.6666666666665",2791.66667
0500000US13073,Columbia County,"842.0","156714.0","537.2844800081677",537.28448
0500000US13075,Cook County,"240.0","17270.0","1389.6931094383324",1389.69311
0500000US13077,Coweta County,"881.0","148509.0","593.2300399302399",593.23004
0500000US13079,Crawford County,"57.0","12404.0","459.5291841341503",459.52918
0500000US13081,Crisp County,"311.0","22372.0","1390.1305202932235",1390.13052
0500000US13083,Dade County,"79.0","16116.0","490.19607843137254",490.19608
0500000US13085,Dawson County,"173.0","26108.0","662.6321434043205",662.63214
0500000US13087,Decatur County,"309.0","26404.0","1170.2772307226178",1170.27723
0500000US13089,DeKalb County,"8146.0","759297.0","1072.834477154526",1072.83448
0500000US13091,Dodge County,"140.0","20605.0","679.4467362290707",679.44674
0500000US13093,Dooly County,"218.0","13390.0","1628.0806572068707",1628.08066
0500000US13095,Dougherty County,"2155.0","87956.0","2450.0886807039883",2450.08868
0500000US13097,Douglas County,"1390.0","146343.0","949.8233601880514",949.82336
0500000US13099,Early County,"305.0","10190.0","2993.1305201177624",2993.13052
0500000US13101,Echols County,"195.0","4006.0","4867.698452321518",4867.69845
0500000US13103,Effingham County,"275.0","64296.0","427.70934428269254",427.70934
0500000US13105,Elbert County,"173.0","19194.0","901.3233302073564",901.32333
0500000US13107,Emanuel County,"209.0","22646.0","922.9002914421973",922.90029
0500000US13109,Evans County,"48.0","10654.0","450.53501032476066",450.53501
0500000US13111,Fannin County,"127.0","26188.0","484.9549411944402",484.95494
0500000US13113,Fayette County,"509.0","114421.0","444.84841069384123",444.84841
0500000US13115,Floyd County,"715.0","98498.0","725.9030640216045",725.90306
0500000US13117,Forsyth County,"1129.0","244252.0","462.227535496127",462.22754
0500000US13119,Franklin County,"259.0","23349.0","1109.2552143560752",1109.25521
0500000US13121,Fulton County,"10381.0","1063937.0","975.7156673750419",975.71567
0500000US13123,Gilmer County,"240.0","31369.0","765.0865504160158",765.08655
0500000US13125,Glascock County,"15.0","2971.0","504.8805116122518",504.88051
0500000US13127,Glynn County,"1541.0","85292.0","1806.7345120292644",1806.73451
0500000US13129,Gordon County,"523.0","57963.0","902.2997429394613",902.29974
0500000US13131,Grady County,"249.0","24633.0","1010.8391182559981",1010.83912
0500000US13133,Greene County,"117.0","18324.0","638.5068762278978",638.50688
0500000US13135,Gwinnett County,"11114.0","936250.0","1187.0761014686248",1187.07610
0500000US13137,Habersham County,"760.0","45328.0","1676.6678432756796",1676.66784
0500000US13139,Hall County,"3790.0","204441.0","1853.8355809255481",1853.83558
0500000US13141,Hancock County,"227.0","8457.0","2684.1669622797685",2684.16696
0500000US13143,Haralson County,"106.0","29792.0","355.8002148227712",355.80021
0500000US13145,Harris County,"421.0","35236.0","1194.800771937791",1194.80077
0500000US13147,Hart County,"109.0","26205.0","415.951154359855",415.95115
0500000US13149,Heard County,"80.0","11923.0","670.9720707875534",670.97207
0500000US13151,Henry County,"1751.0","234561.0","746.5009102109899",746.50091
0500000US13153,Houston County,"963.0","157863.0","610.0226145455237",610.02261
0500000US13155,Irwin County,"101.0","9416.0","1072.642310960068",1072.64231
0500000US13157,Jackson County,"510.0","72977.0","698.8503227044137",698.85032
0500000US13159,Jasper County,"88.0","14219.0","618.8902173148604",618.89022
0500000US13161,Jeff Davis County,"157.0","15115.0","1038.703274892491",1038.70327
0500000US13163,Jefferson County,"195.0","15362.0","1269.36596797292",1269.36597
0500000US13165,Jenkins County,"139.0","8676.0","1602.1207929921623",1602.12079
0500000US13167,Johnson County,"126.0","9643.0","1306.6473089287565",1306.64731
0500000US13169,Jones County,"132.0","28735.0","459.3701061423351",459.37011
0500000US13171,Lamar County,"147.0","19077.0","770.5614090265765",770.56141
0500000US13173,Lanier County,"164.0","10423.0","1573.4433464453614",1573.44335
0500000US13175,Laurens County,"364.0","47546.0","765.5743911159719",765.57439
0500000US13177,Lee County,"422.0","29992.0","1407.041877834089",1407.04188
0500000US13179,Liberty County,"238.0","61435.0","387.4013184666721",387.40132
0500000US13181,Lincoln County,"63.0","7921.0","795.3541219542988",795.35412
0500000US13183,Long County,"68.0","19559.0","347.66603609591493",347.66604
0500000US13185,Lowndes County,"1828.0","117406.0","1556.9902730695194",1556.99027
0500000US13187,Lumpkin County,"167.0","33610.0","496.87592978280276",496.87593
0500000US13189,McDuffie County,"153.0","21312.0","717.9054054054054",717.90541
0500000US13191,McIntosh County,"79.0","14378.0","549.4505494505495",549.45055
0500000US13193,Macon County,"138.0","12947.0","1065.8839885687805",1065.88399
0500000US13195,Madison County,"164.0","29880.0","548.8621151271753",548.86212
0500000US13197,Marion County,"99.0","8359.0","1184.352195238665",1184.35220
0500000US13199,Meriwether County,"249.0","21167.0","1176.359427410592",1176.35943
0500000US13201,Miller County,"60.0","5718.0","1049.317943336831",1049.31794
0500000US13205,Mitchell County,"488.0","21863.0","2232.0815990486212",2232.08160
0500000US13207,Monroe County,"223.0","27578.0","808.6155631300312",808.61556
0500000US13209,Montgomery County,"53.0","9172.0","577.845617095508",577.84562
0500000US13211,Morgan County,"79.0","19276.0","409.8360655737705",409.83607
0500000US13213,Murray County,"292.0","40096.0","728.2521947326417",728.25219
0500000US13215,Muscogee County,"2707.0","195769.0","1382.7521211223432",1382.75212
0500000US13217,Newton County,"876.0","111744.0","783.93470790378",783.93471
0500000US13219,Oconee County,"230.0","40280.0","571.0029791459782",571.00298
0500000US13221,Oglethorpe County,"106.0","15259.0","694.6719968543155",694.67200
0500000US13223,Paulding County,"846.0","168667.0","501.5800364030901",501.58004
0500000US13225,Peach County,"144.0","27546.0","522.7619255064257",522.76193
0500000US13227,Pickens County,"114.0","32591.0","349.7898192752601",349.78982
0500000US13229,Pierce County,"251.0","19465.0","1289.4939635242742",1289.49396
0500000US13231,Pike County,"113.0","18962.0","595.9286995042717",595.92870
0500000US13233,Polk County,"319.0","42613.0","748.5978457278295",748.59785
0500000US13235,Pulaski County,"60.0","11137.0","538.7447247912364",538.74472
0500000US13237,Putnam County,"212.0","22119.0","958.45200958452",958.45201
0500000US13239,Quitman County,"22.0","2299.0","956.9377990430621",956.93780
0500000US13241,Rabun County,"79.0","17137.0","460.99083853649995",460.99084
0500000US13243,Randolph County,"212.0","6778.0","3127.7663027441727",3127.76630
0500000US13245,Richmond County,"1588.0","202518.0","784.1278306125874",784.12783
0500000US13247,Rockdale County,"682.0","90896.0","750.3080443583876",750.30804
0500000US13249,Schley County,"29.0","5257.0","551.6454251474224",551.64543
0500000US13251,Screven County,"108.0","13966.0","773.3066017471001",773.30660
0500000US13253,Seminole County,"55.0","8090.0","679.8516687268232",679.85167
0500000US13255,Spalding County,"554.0","66703.0","830.5473516933271",830.54735
0500000US13257,Stephens County,"314.0","25925.0","1211.1861137897781",1211.18611
0500000US13259,Stewart County,"214.0","6621.0","3232.1401600966624",3232.14016
0500000US13261,Sumter County,"607.0","29524.0","2055.954477713047",2055.95448
0500000US13263,Talbot County,"93.0","6195.0","1501.2106537530267",1501.21065
0500000US13265,Taliaferro County,"2.0","1537.0","130.12361743656476",130.12362
0500000US13267,Tattnall County,"192.0","25286.0","759.3134540852645",759.31345
0500000US13269,Taylor County,"35.0","8020.0","436.4089775561097",436.40898
0500000US13271,Telfair County,"175.0","15860.0","1103.404791929382",1103.40479
0500000US13273,Terrell County,"248.0","8531.0","2907.0448950885007",2907.04490
0500000US13275,Thomas County,"590.0","44451.0","1327.3042226271625",1327.30422
0500000US13277,Tift County,"981.0","40644.0","2413.6403897254204",2413.64039
0500000US13279,Toombs County,"322.0","26830.0","1200.149086843086",1200.14909
0500000US13281,Towns County,"70.0","12037.0","581.5402508930797",581.54025
0500000US13283,Treutlen County,"46.0","6901.0","666.5700623098102",666.57006
0500000US13285,Troup County,"1742.0","69922.0","2491.3475015016734",2491.34750
0500000US13287,Turner County,"189.0","7985.0","2366.9380087664367",2366.93801
0500000US13289,Twiggs County,"40.0","8120.0","492.61083743842363",492.61084
0500000US13291,Union County,"109.0","24511.0","444.69829872302233",444.69830
0500000US13293,Upson County,"387.0","26320.0","1470.3647416413376",1470.36474
0500000US13295,Walker County,"373.0","69761.0","534.6827023695188",534.68270
0500000US13297,Walton County,"536.0","94593.0","566.6381233283647",566.63812
0500000US13299,Ware County,"623.0","35734.0","1743.4376224324171",1743.43762
0500000US13301,Warren County,"31.0","5254.0","590.0266463646745",590.02665
0500000US13303,Washington County,"180.0","20374.0","883.4789437518406",883.47894
0500000US13305,Wayne County,"156.0","29927.0","521.2684198215658",521.26842
0500000US13307,Webster County,"31.0","2607.0","1189.1062523973917",1189.10625
0500000US13309,Wheeler County,"57.0","7855.0","725.652450668364",725.65245
0500000US13311,White County,"171.0","30798.0","555.2308591466979",555.23086
0500000US13313,Whitfield County,"1772.0","104628.0","1693.6192988492564",1693.61930
0500000US13315,Wilcox County,"135.0","8635.0","1563.404748118124",1563.40475
0500000US13317,Wilkes County,"108.0","9777.0","1104.633323105247",1104.63332
0500000US13319,Wilkinson County,"111.0","8954.0","1239.6694214876034",1239.66942
0500000US13321,Worth County,"354.0","20247.0","1748.407171432805",1748.40717
0500000US15001,Hawaii County,"100.0","201513.0","49.62458997682531",49.62459
0500000US15003,Honolulu County,"905.0","974563.0","92.86213410523486",92.86213
0500000US15005,Kalawao County,"0.0","86.0","0",0.00000
0500000US15007,Kauai County,"43.0","72293.0","59.480170970910045",59.48017
0500000US15009,Maui County,"133.0","167417.0","79.44235053787847",79.44235
0500000US16001,Ada County,"3975.0","481587.0","825.3960343613927",825.39603
0500000US16003,Adams County,"12.0","4294.0","279.4597112249651",279.45971
0500000US16005,Bannock County,"140.0","87808.0","159.4387755102041",159.43878
0500000US16007,Bear Lake County,"2.0","6125.0","32.6530612244898",32.65306
0500000US16009,Benewah County,"29.0","9298.0","311.89503118950313",311.89503
0500000US16011,Bingham County,"78.0","46811.0","166.6275020828438",166.62750
0500000US16013,Blaine County,"549.0","23021.0","2384.7791147213416",2384.77911
0500000US16015,Boise County,"8.0","7831.0","102.15808964372366",102.15809
0500000US16017,Bonner County,"59.0","45739.0","128.99276328734777",128.99276
0500000US16019,Bonneville County,"190.0","119062.0","159.58072264870404",159.58072
0500000US16021,Boundary County,"5.0","12245.0","40.83299305839118",40.83299
0500000US16023,Butte County,"0.0","2597.0","0",0.00000
0500000US16025,Camas County,"1.0","1106.0","90.41591320072332",90.41591
0500000US16027,Canyon County,"2010.0","229849.0","874.4871633115655",874.48716
0500000US16029,Caribou County,"16.0","7155.0","223.6198462613557",223.61985
0500000US16031,Cassia County,"323.0","24030.0","1344.1531419059509",1344.15314
0500000US16033,Clark County,"0.0","845.0","0",0.00000
0500000US16035,Clearwater County,"5.0","8756.0","57.10370031978072",57.10370
0500000US16037,Custer County,"5.0","4315.0","115.87485515643105",115.87486
0500000US16039,Elmore County,"91.0","27511.0","330.7767801970121",330.77678
0500000US16041,Franklin County,"32.0","13876.0","230.61400980109542",230.61401
0500000US16043,Fremont County,"11.0","13099.0","83.9758760210703",83.97588
0500000US16045,Gem County,"57.0","18112.0","314.708480565371",314.70848
0500000US16047,Gooding County,"84.0","15179.0","553.3961394031228",553.39614
